"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"38185",11,10,6,4,0.428571428571429,0.909090909090909,2,2,3,3,1,1,3,3,1,0.5
"38186",18,9,13,4,0.214285714285714,0.5,2,2,8,3,2,1,7,3,0.5,0.25
"38187",15,10,3,2,0.666666666666667,0.666666666666667,4,4,3,2,1,0,2,2,0,1
"38188",26,7,14,3,0,0.269230769230769,3,3,9,1,2,2,9,1,0,0
"38189",19,19,7,7,0.75,1,3,3,5,5,1,1,5,5,1,0.666666666666667
"38190",14,17,8,11,0.1875,0.823529411764706,2,2,2,6,2,1,2,5,0.5,0.4
"38191",8,9,4,4,0.6,0.888888888888889,3,3,2,2,2,2,1,1,1,1
"38192",6,19,4,10,0.166666666666667,0.315789473684211,1,3,3,6,1,2,2,5,0.5,0
"38193",11,13,8,10,0.636363636363636,0.846153846153846,1,1,5,7,0,0,5,7,0,0.5
"38194",10,9,7,4,0.571428571428571,0.9,2,2,4,2,1,1,4,2,0,0.5
"38195",10,8,4,4,0.6,0.8,2,2,2,3,1,1,2,2,1,0.333333333333333
"38196",10,25,6,12,0,0.4,1,3,1,5,1,1,1,5,0,0
"38197",6,11,4,7,0,0.545454545454545,2,1,2,6,1,1,2,5,0,0
"38198",11,10,6,5,0.833333333333333,0.909090909090909,1,1,2,2,0,0,2,2,0,1
"38199",5,5,2,2,1,1,2,2,1,1,1,1,1,1,1,1
"38200",12,9,6,4,0,0.75,2,2,3,3,1,1,2,3,0,0
"38201",8,8,4,4,0.333333333333333,1,2,2,3,3,1,1,2,2,0,0.333333333333333
"38202",8,10,6,5,0.571428571428571,0.8,1,3,3,3,1,2,2,2,0.5,1
"38203",13,9,4,6,0,0.692307692307692,3,2,2,2,1,1,2,2,0,0
"38204",8,11,5,7,0.333333333333333,0.727272727272727,2,1,3,6,1,0,3,6,0,0.125
"38205",11,16,6,7,0.0833333333333333,0.6875,2,3,4,4,1,1,3,3,0,0.2
"38206",5,14,3,5,0.333333333333333,0.357142857142857,1,3,2,3,0,1,2,3,0,0.25
"38207",4,4,2,2,1,1,1,1,1,2,0,0,1,1,0,1
"38208",9,11,5,5,0.428571428571429,0.818181818181818,1,2,4,4,1,1,3,3,1,0.5
"38209",13,22,8,12,0.111111111111111,0.590909090909091,2,3,5,7,1,3,5,6,0,0.1
"38210",8,10,4,4,0.333333333333333,0.8,1,1,3,4,0,0,3,3,0,0.5
"38211",12,11,6,5,0.1,0.916666666666667,1,3,5,3,0,2,4,3,0,0.166666666666667
"38212",7,9,4,5,0.285714285714286,0.777777777777778,2,2,3,1,1,1,2,1,1,0
"38213",6,11,3,6,0.125,0.545454545454545,2,1,2,6,0,0,2,5,0,0.166666666666667
"38214",12,8,6,4,0.25,0.666666666666667,4,1,2,2,3,1,2,2,0,1
"38215",13,11,5,6,0.375,0.846153846153846,2,2,4,3,1,2,4,3,0.5,0.4
"38216",15,10,10,8,0.5,0.666666666666667,5,2,5,5,3,2,5,5,0.666666666666667,0.666666666666667
"38217",5,10,2,4,0,0.5,1,2,3,3,0,1,2,3,0,0
"38218",9,7,4,5,0.125,0.777777777777778,3,1,2,3,2,1,1,2,0,0
"38219",7,5,3,3,0.5,0.714285714285714,1,2,1,1,0,1,1,1,0,1
"38220",10,10,6,5,0.222222222222222,1,2,2,4,4,2,1,3,3,0,0.5
"38221",19,15,11,7,0,0.789473684210526,3,3,5,4,2,1,5,4,0,0
"38222",19,19,8,8,0.777777777777778,1,3,3,5,5,1,1,5,5,1,0.666666666666667
"38223",10,12,3,4,0.75,0.833333333333333,1,2,3,3,0,1,3,3,0,1
"38224",15,13,6,7,0.3,0.866666666666667,3,2,6,6,1,1,5,6,1,0.222222222222222
"38225",9,9,6,6,0.5,1,1,1,6,6,0,0,5,5,0,0.428571428571429
"38226",9,6,5,3,0.6,0.666666666666667,1,1,2,1,1,1,2,1,1,0
"38227",11,10,6,5,0.1,0.909090909090909,3,1,4,5,2,0,3,4,0,0.166666666666667
"38228",11,11,7,6,0.444444444444444,1,1,1,5,5,1,0,5,5,0,0.428571428571429
"38229",6,7,3,3,0.5,0.857142857142857,1,1,3,2,0,0,2,2,0,0.333333333333333
"38230",15,9,6,5,0,0.6,3,1,5,3,1,1,5,2,0,0
"38231",7,9,3,6,0.5,0.777777777777778,2,1,2,2,1,1,1,1,1,1
"38232",9,9,3,3,0.5,1,3,3,1,1,2,2,1,1,0.333333333333333,1
"38233",9,10,5,4,0.8,0.9,2,3,3,2,1,1,2,1,1,0.5
"38234",12,10,7,5,0.2,0.833333333333333,1,1,3,4,1,0,2,3,0,0
"38235",9,13,4,6,0.428571428571429,0.692307692307692,1,1,4,6,0,0,3,5,0,0.333333333333333
"38236",6,6,2,2,0.333333333333333,1,2,2,2,2,1,1,1,1,1,0
"38237",10,10,6,6,0.5,1,2,2,4,2,1,1,3,2,1,0.666666666666667
"38238",8,6,5,3,0.333333333333333,0.75,2,1,2,1,1,0,2,1,0,0.5
"38239",61,28,25,9,0.133333333333333,0.459016393442623,16,7,5,4,9,3,5,3,0.2,0.142857142857143
"38240",7,21,5,12,0.307692307692308,0.333333333333333,1,3,4,8,1,2,4,8,0,0.333333333333333
"38241",16,18,8,8,0.333333333333333,0.888888888888889,4,4,5,6,2,2,5,5,0.333333333333333,0.428571428571429
"38242",27,12,12,8,0.0526315789473684,0.444444444444444,6,3,7,3,3,3,6,3,0,0
"38243",7,7,2,2,0.333333333333333,1,1,1,1,1,0,0,1,1,0,0
"38244",8,18,3,6,0,0.444444444444444,1,7,1,1,0,4,1,1,0,0
"38245",10,10,5,5,0.428571428571429,1,2,2,3,3,1,1,2,2,1,1
"38246",11,3,3,1,0,0.272727272727273,2,1,1,2,0,0,1,1,0,0
"38247",36,14,18,8,0.0833333333333333,0.388888888888889,9,3,9,4,5,1,8,4,0.2,0
"38248",12,26,6,13,0.117647058823529,0.461538461538462,3,3,4,5,2,3,3,5,0,0.142857142857143
"38249",10,11,6,6,1,0.909090909090909,1,1,3,2,1,1,3,2,1,0.666666666666667
"38250",11,12,6,6,0.714285714285714,0.916666666666667,1,1,5,5,0,0,5,5,0,1
"38251",9,8,6,5,0.375,0.888888888888889,1,2,3,3,1,1,2,3,1,0
"38252",11,10,5,6,0.1,0.909090909090909,3,1,3,4,2,1,3,3,0.5,0.2
"38253",6,5,3,3,0.2,0.833333333333333,1,1,1,3,0,0,1,2,0,0
"38254",5,9,2,4,0.2,0.555555555555556,2,1,1,4,1,0,1,4,0,0.25
"38255",24,25,15,12,0.173913043478261,0.96,5,6,10,5,3,5,10,5,0.142857142857143,0.153846153846154
"38256",8,7,3,3,0.5,0.875,2,2,2,2,1,2,1,1,0,1
"38257",5,11,3,4,0.75,0.454545454545455,1,2,4,2,0,1,3,2,0,0.666666666666667
"38258",6,7,3,3,0.5,0.857142857142857,2,2,3,2,1,1,2,2,1,0.333333333333333
"38259",4,4,2,2,0.333333333333333,1,1,1,2,2,0,0,1,1,0,1
"38260",12,23,4,8,0.5,0.521739130434783,2,5,3,4,1,2,2,4,0.5,0.5
"38261",7,26,3,13,0.0666666666666667,0.269230769230769,1,9,4,6,0,3,3,6,0,0.125
"38262",6,14,5,7,0.2,0.428571428571429,2,1,2,4,1,1,2,3,0,0.25
"38263",19,5,14,4,0.2,0.263157894736842,2,1,8,3,2,0,7,2,0,0.125
"38264",9,12,4,6,0.428571428571429,0.75,2,2,3,4,1,1,3,4,0,0.75
"38265",16,16,9,9,0.636363636363636,1,3,3,5,5,2,2,5,5,1,0.428571428571429
"38266",9,9,4,4,0.6,1,1,1,4,4,0,0,4,4,0,0.6
"38267",8,9,3,3,0.5,0.888888888888889,2,1,2,3,1,0,2,3,0,0.666666666666667
"38268",7,5,3,2,0.25,0.714285714285714,1,1,4,2,0,0,3,2,0,0.25
"38269",12,8,5,3,0.142857142857143,0.666666666666667,2,1,2,3,0,0,2,3,0,0.25
"38270",29,21,11,14,0,0.724137931034483,6,1,2,9,5,1,2,9,0,0
"38271",6,5,3,4,0.166666666666667,0.833333333333333,2,1,2,1,1,1,2,1,1,0
"38272",14,13,7,6,0.0833333333333333,0.928571428571429,3,2,4,4,1,1,4,4,1,0
"38273",23,36,12,21,0.137931034482759,0.638888888888889,6,5,5,10,4,4,5,10,0,0.153846153846154
"38274",8,9,4,5,0.285714285714286,0.888888888888889,1,1,3,5,0,0,3,5,0,0.333333333333333
"38275",11,5,6,4,0.428571428571429,0.454545454545455,1,1,5,4,0,1,4,3,0,0.4
"38276",9,9,5,5,0.666666666666667,1,2,2,2,2,1,1,2,2,1,0.333333333333333
"38277",11,15,6,9,0.5,0.733333333333333,1,3,5,6,1,3,4,5,0,0.8
"38278",9,14,5,7,0.2,0.642857142857143,2,3,3,4,1,2,3,4,0,0.4
"38279",13,14,6,6,0.5,0.928571428571429,2,4,5,4,1,2,4,3,0,0.75
"38280",9,5,4,2,0.5,0.555555555555556,1,1,3,1,1,1,3,1,1,0.333333333333333
"38281",14,16,9,9,0.2,0.875,4,3,5,5,2,2,4,5,0.333333333333333,0.285714285714286
"38282",12,6,7,4,0.222222222222222,0.5,2,1,4,3,1,0,4,2,0,0.5
"38283",4,4,3,3,0.5,1,2,2,1,3,1,1,1,2,1,0.5
"38284",18,17,7,6,0,0.944444444444444,2,3,6,2,0,3,6,2,0,0
"38285",19,15,11,9,0.428571428571429,0.789473684210526,4,4,6,3,2,2,5,3,0.333333333333333,0.6
"38286",20,20,10,10,0.818181818181818,1,3,3,6,6,1,1,6,6,1,0.714285714285714
"38287",7,6,2,2,0.333333333333333,0.857142857142857,1,2,3,2,0,0,2,2,0,0.333333333333333
"38288",18,27,11,13,0.142857142857143,0.666666666666667,3,9,4,3,2,5,4,3,0.166666666666667,0.4
"38289",27,13,9,4,0.0833333333333333,0.481481481481481,6,2,3,2,4,2,3,2,0.2,0
"38290",9,10,5,5,0.428571428571429,0.9,2,5,2,1,1,2,2,1,0.5,0.5
"38291",7,10,4,3,0.4,0.7,2,3,2,2,2,2,1,1,0.333333333333333,1
"38292",9,8,4,3,0.166666666666667,0.888888888888889,2,1,2,2,1,1,2,2,0,0.333333333333333
"38293",9,7,4,3,0.75,0.777777777777778,1,1,1,1,0,0,1,1,0,1
"38294",17,10,8,4,0.2,0.588235294117647,3,3,2,2,3,2,2,2,0.666666666666667,0
"38295",12,12,9,8,0.307692307692308,1,4,2,3,5,2,1,3,5,0,0.333333333333333
"38296",10,10,6,6,0.714285714285714,1,3,3,4,4,2,2,3,3,0.333333333333333,1
"38297",13,15,8,7,0.153846153846154,0.866666666666667,3,2,6,4,2,0,5,4,0,0.125
"38298",8,8,4,3,0.4,1,1,1,1,1,0,0,1,1,0,1
"38299",8,7,5,3,0,0.875,2,2,4,1,1,1,3,1,0,0
"38300",13,27,7,11,0.125,0.481481481481481,4,6,2,5,3,4,2,5,0,0.166666666666667
"38301",6,4,4,2,0,0.666666666666667,1,2,3,1,1,1,2,1,0,0
"38302",7,10,4,4,0.6,0.7,3,3,1,1,2,1,1,1,0.5,1
"38303",3,3,1,1,0,1,1,1,1,1,0,0,0,0,0,0
"38304",7,6,5,3,0.142857142857143,0.857142857142857,3,2,1,2,3,1,1,2,0,0
"38305",9,23,6,13,0,0.391304347826087,3,2,4,9,2,0,3,9,0,0
"38306",15,6,10,3,0.181818181818182,0.4,3,2,6,2,2,1,6,2,0,0.333333333333333
"38307",8,10,5,7,0.333333333333333,0.8,2,3,4,4,1,2,3,4,0.5,0.4
"38308",7,9,4,4,0.142857142857143,0.777777777777778,1,1,4,3,1,0,3,3,0,0.2
"38309",24,12,10,5,0,0.5,2,3,6,4,2,1,6,4,0,0
"38310",9,8,6,6,0.714285714285714,0.888888888888889,1,1,3,3,1,1,3,3,1,0.5
"38311",7,9,4,5,0.125,0.777777777777778,3,2,1,3,2,1,1,2,0,0
"38312",8,9,2,2,0.333333333333333,0.888888888888889,1,2,2,2,0,0,2,2,0,0.333333333333333
"38313",16,17,15,16,0.631578947368421,0.941176470588235,1,1,15,16,1,1,15,16,1,0.631578947368421
"38314",13,13,7,8,0.5,1,1,1,4,4,1,1,3,3,1,0.5
"38315",13,13,6,6,0.5,1,4,3,3,4,1,1,3,4,0,0.75
"38316",8,11,2,3,0.666666666666667,0.727272727272727,2,3,2,2,1,2,1,1,0.5,1
"38317",5,8,2,3,0.25,0.625,1,1,3,4,0,0,2,3,0,0.25
"38318",8,10,5,4,0.125,0.8,1,3,3,2,1,1,2,1,0,0.5
"38319",9,10,3,4,0.4,0.9,3,3,1,3,1,1,1,2,1,0.5
"38320",8,6,3,2,0.25,0.75,1,1,4,2,0,0,3,1,0,0.333333333333333
"38321",14,12,11,9,0.25,0.857142857142857,3,1,6,7,3,1,5,6,0,0.222222222222222
"38322",9,14,3,6,0.5,0.642857142857143,2,3,2,3,1,2,1,2,0.5,0.5
"38323",10,10,6,6,0.5,1,1,2,4,5,0,1,4,4,0,0.333333333333333
"38324",8,7,5,4,0.8,0.875,1,1,3,2,1,0,2,1,0,0.5
"38325",16,10,8,5,0.3,0.625,3,2,2,3,1,1,2,2,0,0.333333333333333
"38326",4,12,1,5,0,0.333333333333333,1,4,2,2,0,2,1,2,0,0
"38327",10,10,5,5,0.666666666666667,1,2,2,1,2,1,1,1,2,1,0
"38328",9,6,4,2,0.5,0.666666666666667,2,2,3,2,1,1,2,1,1,0.5
"38329",10,23,3,11,0.0769230769230769,0.434782608695652,1,2,1,3,0,1,1,3,0,0
"38330",10,10,5,5,0.666666666666667,1,1,2,5,4,0,1,4,3,0,0.75
"38331",10,7,6,3,0.285714285714286,0.7,1,1,5,4,0,0,4,3,0,0.4
"38332",16,16,14,14,1,1,2,2,5,5,2,2,5,5,1,1
"38333",6,8,2,2,1,0.75,1,1,1,1,0,0,1,1,0,1
"38334",24,24,11,11,1,1,6,5,6,6,5,4,5,5,0.8,1
"38335",9,7,5,5,0.428571428571429,0.777777777777778,2,1,4,3,1,1,3,3,1,0.2
"38336",9,9,5,4,0.5,1,1,1,2,3,0,0,2,2,0,0.333333333333333
"38337",6,7,2,4,0.2,0.857142857142857,2,1,1,2,1,1,1,2,0,0.5
"38338",23,14,14,9,0.0454545454545455,0.608695652173913,3,2,7,6,2,1,7,6,0,0
"38339",10,8,4,5,0.285714285714286,0.8,2,2,2,2,1,2,2,2,0,1
"38340",8,6,5,4,0.285714285714286,0.75,2,1,2,3,1,0,2,3,0,0.666666666666667
"38341",23,8,15,5,0.176470588235294,0.347826086956522,3,1,8,4,1,0,8,4,0,0.0909090909090909
"38342",12,9,6,4,0.428571428571429,0.75,2,1,4,4,1,0,4,4,0,0.6
"38343",6,9,3,3,0.2,0.666666666666667,1,4,2,1,0,2,2,1,0,0.5
"38344",21,15,8,10,0.0588235294117647,0.714285714285714,7,2,5,7,3,1,5,7,0,0.0909090909090909
"38345",17,24,9,12,0.3125,0.708333333333333,3,2,7,9,1,1,6,9,0,0.5
"38346",20,16,11,9,0.333333333333333,0.8,3,3,8,5,2,2,7,5,0.333333333333333,0.5
"38347",11,16,5,7,0.714285714285714,0.6875,2,3,3,5,1,2,3,4,0.5,0.75
"38348",5,5,3,3,0.5,1,2,2,2,3,1,1,2,2,1,0.333333333333333
"38349",25,16,13,9,0.157894736842105,0.64,3,1,12,8,2,0,11,8,0,0.1875
"38350",6,8,3,3,0.5,0.75,1,2,2,2,1,1,2,2,1,0.333333333333333
"38351",7,7,3,3,0.2,1,1,1,2,2,0,1,2,2,0,0.333333333333333
"38352",5,6,3,4,0.75,0.833333333333333,1,1,3,3,0,0,2,3,0,0.666666666666667
"38353",17,13,10,7,0.133333333333333,0.764705882352941,2,2,5,3,1,1,4,2,0,0.2
"38354",7,25,4,14,0.125,0.28,2,4,2,8,1,1,2,8,0,0.111111111111111
"38355",10,7,7,4,0.222222222222222,0.7,3,2,2,3,2,1,2,2,0,0.333333333333333
"38356",9,14,6,6,0.2,0.642857142857143,2,4,5,4,1,1,4,4,0,0.333333333333333
"38357",13,16,6,8,0.166666666666667,0.8125,2,2,5,5,0,1,5,5,0,0.111111111111111
"38358",10,7,5,4,0.5,0.7,2,1,3,2,1,1,3,2,1,0.666666666666667
"38359",7,7,3,3,0.2,1,1,1,1,2,0,0,1,2,0,0
"38360",8,12,5,6,0.375,0.666666666666667,1,1,4,4,0,0,3,4,0,0.166666666666667
"38361",14,13,6,6,0.714285714285714,0.928571428571429,3,2,3,3,2,2,3,3,0.333333333333333,1
"38362",13,8,7,4,0.222222222222222,0.615384615384615,2,1,5,3,1,0,5,3,0,0.333333333333333
"38363",10,8,4,3,0.75,0.8,2,2,3,2,1,1,3,2,1,0.666666666666667
"38364",7,7,4,4,0.6,1,1,1,2,4,0,0,2,3,0,0.25
"38365",8,12,5,7,0.2,0.666666666666667,2,2,4,5,1,1,4,4,0,0.333333333333333
"38366",8,4,4,3,0.4,0.5,2,2,1,1,1,2,1,1,0.5,0
"38367",14,16,7,6,0.444444444444444,0.875,2,2,7,4,1,1,6,4,0,0.666666666666667
"38368",6,9,3,5,0,0.666666666666667,2,1,3,4,1,0,2,3,0,0
"38369",9,12,3,6,0.5,0.75,2,1,2,3,1,1,2,3,0,0.666666666666667
"38370",5,8,4,5,0.285714285714286,0.625,1,1,1,2,1,1,1,1,1,0
"38371",5,7,2,3,0.25,0.714285714285714,1,1,3,4,0,0,2,3,0,0.25
"38372",11,10,6,6,0.5,0.909090909090909,1,2,2,3,0,1,2,3,0,0.666666666666667
"38373",8,10,5,5,0.25,0.8,2,2,3,2,1,1,3,2,0,0.25
"38374",8,8,4,3,0.75,1,1,1,3,3,0,0,2,2,0,1
"38375",15,8,7,5,0.2,0.533333333333333,2,2,6,4,1,2,6,3,0,0.285714285714286
"38376",38,17,17,10,0.173913043478261,0.447368421052632,9,5,8,5,7,4,8,5,0.1,0.181818181818182
"38377",12,9,7,6,0.3,0.75,2,2,4,4,1,1,3,3,0,0.5
"38378",8,6,4,3,0.4,0.75,1,1,2,2,0,0,2,2,0,1
"38379",17,7,8,4,0.333333333333333,0.411764705882353,4,1,5,3,2,0,5,3,0,0.6
"38380",15,12,8,6,0.272727272727273,0.8,2,2,3,2,1,1,3,2,0,0.666666666666667
"38381",6,14,4,5,0.285714285714286,0.428571428571429,1,3,3,3,0,0,3,3,0,0.5
"38382",11,12,5,6,0.833333333333333,0.916666666666667,1,1,3,4,1,1,2,3,1,0.666666666666667
"38383",11,16,6,8,0.166666666666667,0.6875,2,4,5,3,1,3,5,3,0,0.333333333333333
"38384",10,11,4,4,0.6,0.909090909090909,3,4,3,3,2,2,2,2,1,1
"38385",11,11,4,5,0.8,1,4,4,1,2,2,2,1,2,1,0.5
"38386",10,11,4,4,1,0.909090909090909,3,4,3,3,2,2,2,2,1,1
"38387",7,12,3,8,0.1,0.583333333333333,1,4,2,5,0,2,2,4,0,0.2
"38388",6,9,3,4,0.4,0.666666666666667,1,2,4,5,0,0,3,4,0,0.4
"38389",13,12,6,6,0.333333333333333,0.923076923076923,4,5,2,2,3,4,2,2,0.166666666666667,1
"38390",13,13,7,7,0.0769230769230769,1,2,2,6,2,1,1,5,2,1,0
"38391",10,11,5,5,0.428571428571429,0.909090909090909,3,4,3,2,2,3,2,1,0.25,0.5
"38392",11,18,8,12,0.25,0.611111111111111,2,4,5,7,2,3,4,6,0.666666666666667,0.111111111111111
"38393",9,7,5,3,0.333333333333333,0.777777777777778,2,1,5,3,1,0,4,3,0,0.4
"38394",7,7,4,3,0.166666666666667,1,2,1,2,2,1,0,2,2,0,0.333333333333333
"38395",13,19,7,8,0.25,0.684210526315789,3,7,5,5,2,4,4,4,0.2,0.333333333333333
"38396",16,8,8,4,0.0909090909090909,0.5,3,1,6,3,1,0,5,2,0,0
"38397",13,13,4,4,1,1,3,3,3,3,0,0,2,2,0,0.333333333333333
"38398",11,12,6,8,0.4,0.916666666666667,3,2,4,5,2,2,4,5,0.333333333333333,0.5
"38399",6,9,2,5,0.166666666666667,0.666666666666667,2,2,1,1,1,2,1,1,0,1
"38400",8,8,3,3,0.2,1,1,1,1,1,0,0,1,1,0,1
"38401",15,6,9,3,0,0.4,3,1,5,2,3,0,5,2,0,0
"38402",7,3,3,1,0.333333333333333,0.428571428571429,1,1,3,1,0,0,2,1,0,0
"38403",14,9,7,5,0.333333333333333,0.642857142857143,1,1,6,5,0,0,5,4,0,0.285714285714286
"38404",8,9,5,6,0.571428571428571,0.888888888888889,2,3,4,4,1,2,4,4,0.5,0.333333333333333
"38405",9,12,4,6,0.25,0.75,2,3,1,2,1,1,1,2,0,0.5
"38406",15,11,9,8,0.214285714285714,0.733333333333333,1,1,6,6,1,1,6,5,0,0.222222222222222
"38407",12,10,8,5,0.444444444444444,0.833333333333333,3,3,4,3,2,0,3,3,0,0.5
"38408",8,10,4,4,0.333333333333333,0.8,1,2,3,1,0,1,2,1,0,0.5
"38409",4,4,3,2,0.666666666666667,1,1,1,3,2,0,0,2,1,0,0.5
"38410",15,15,8,8,0.777777777777778,1,3,3,4,4,2,2,4,4,1,0.6
"38411",7,8,3,5,0.333333333333333,0.875,1,2,3,3,0,1,3,2,0,0.25
"38412",7,7,3,3,0.5,1,1,1,3,3,0,0,2,2,0,0.333333333333333
"38413",6,5,2,2,0,0.833333333333333,2,1,1,1,0,0,1,1,0,0
"38414",10,8,4,2,0.2,0.8,4,3,1,1,2,1,1,1,0.5,0
"38415",16,25,7,11,0.2,0.64,2,5,6,5,1,4,5,5,0.25,0.25
"38416",14,12,8,8,0.777777777777778,0.857142857142857,1,1,7,7,0,0,7,7,0,0.75
"38417",5,4,3,3,0.2,0.8,1,1,4,2,0,0,3,2,0,0.666666666666667
"38418",11,5,7,3,0.25,0.454545454545455,2,1,4,3,1,1,3,2,0,0.25
"38419",8,8,6,4,0.25,1,2,2,3,4,2,1,3,3,0,0.2
"38420",10,24,4,9,0.0833333333333333,0.416666666666667,4,5,1,4,2,3,1,4,0.25,0
"38421",14,15,8,9,0.214285714285714,0.933333333333333,3,1,2,7,2,1,2,7,0,0.125
"38422",8,14,4,8,0.0909090909090909,0.571428571428571,2,3,4,6,1,1,3,5,0,0.142857142857143
"38423",11,18,6,10,0.0666666666666667,0.611111111111111,1,3,5,9,0,1,4,8,0,0.0909090909090909
"38424",20,24,9,13,0.294117647058824,0.833333333333333,4,5,4,6,3,5,3,5,0.333333333333333,0.333333333333333
"38425",14,9,6,5,0.375,0.642857142857143,1,2,6,4,0,1,5,4,0,0.5
"38426",15,11,6,3,0.5,0.733333333333333,5,4,2,1,3,2,2,1,0.666666666666667,0.5
"38427",8,9,6,6,1,0.888888888888889,1,1,3,3,1,1,2,2,1,1
"38428",9,12,5,7,0.333333333333333,0.75,1,1,4,5,0,0,3,4,0,0.4
"38429",25,9,10,5,0.363636363636364,0.36,6,1,5,4,2,0,4,4,0,0.6
"38430",16,11,9,6,0.363636363636364,0.6875,3,1,6,6,2,0,6,6,0,0.2
"38431",13,12,7,8,0.5,0.923076923076923,1,1,5,5,0,0,5,5,0,0.25
"38432",6,8,3,5,0.333333333333333,0.75,2,2,2,2,1,2,2,2,0.5,0.333333333333333
"38433",11,11,6,5,0.375,1,2,2,2,2,1,1,2,2,0,1
"38434",18,13,8,8,0.230769230769231,0.722222222222222,5,3,4,6,2,1,4,6,0,0.25
"38435",18,15,9,8,0.307692307692308,0.833333333333333,3,4,6,4,1,2,5,4,0,0.5
"38436",8,9,4,5,0.285714285714286,0.888888888888889,2,1,1,5,1,0,1,4,0,0.25
"38437",7,7,3,3,1,1,1,1,1,1,1,1,1,1,1,1
"38438",9,23,6,9,0.153846153846154,0.391304347826087,1,7,5,7,1,4,4,6,0,0.25
"38439",13,13,7,7,0.75,1,5,5,1,1,3,3,1,1,0.5,1
"38440",8,8,4,4,0.6,1,2,2,3,3,1,1,2,2,1,1
"38441",6,6,3,3,0.5,1,1,1,2,2,0,0,2,2,0,0.333333333333333
"38442",8,7,3,3,0.5,0.875,2,1,2,2,1,1,2,2,0,1
"38443",6,5,4,4,0,0.833333333333333,2,1,2,3,1,1,2,3,0,0
"38444",10,8,4,4,1,0.8,1,1,3,3,0,0,2,3,0,0.666666666666667
"38445",10,8,3,2,0.666666666666667,0.8,1,1,2,1,0,0,2,1,0,0.5
"38446",5,8,3,3,0.5,0.625,1,2,2,2,1,2,1,1,0.5,1
"38447",12,17,9,11,0.176470588235294,0.705882352941177,1,1,5,8,1,0,5,8,0,0.0833333333333333
"38448",12,6,5,3,0,0.5,2,3,4,1,1,1,4,1,0,0
"38449",10,15,5,7,0.333333333333333,0.666666666666667,1,1,6,8,0,0,5,7,0,0.333333333333333
"38450",2,7,2,3,0.666666666666667,0.285714285714286,1,2,1,1,1,1,1,1,0,1
"38451",12,6,4,3,0.4,0.5,2,2,2,1,1,2,2,1,0.5,0.5
"38452",9,6,6,3,0.285714285714286,0.666666666666667,1,2,6,3,0,1,5,2,0,0.4
"38453",12,12,6,6,0.714285714285714,1,3,3,5,5,1,1,4,4,1,0.6
"38454",6,6,2,3,0.666666666666667,1,4,3,1,1,2,2,1,1,0.333333333333333,1
"38455",16,26,10,14,0.263157894736842,0.615384615384615,4,5,6,6,2,3,5,6,0.25,0.375
"38456",13,10,8,4,0.0909090909090909,0.769230769230769,2,2,5,3,1,1,4,2,0,0.2
"38457",15,15,6,6,0.714285714285714,1,4,4,2,2,2,2,2,2,1,0.333333333333333
"38458",3,4,1,1,1,0.75,1,1,2,2,0,0,1,1,0,1
"38459",8,7,3,3,0.2,0.875,1,1,4,4,0,0,3,3,0,0.2
"38460",12,9,5,6,0.222222222222222,0.75,2,1,4,4,1,1,4,4,1,0.142857142857143
"38461",9,9,4,4,0.6,1,4,4,1,1,2,2,1,1,1,1
"38462",11,8,6,4,0.666666666666667,0.727272727272727,1,1,5,4,0,0,5,3,0,0.6
"38463",6,6,2,3,0.666666666666667,1,2,1,2,2,1,1,1,1,1,1
"38464",6,9,3,5,0.333333333333333,0.666666666666667,2,2,1,2,1,1,1,2,1,0
"38465",7,6,4,4,0.6,0.857142857142857,2,2,3,3,1,1,3,3,0,1
"38466",9,15,5,6,0.375,0.6,2,3,2,4,1,1,2,3,1,0.25
"38467",6,6,2,2,0.333333333333333,1,1,1,1,3,0,0,1,2,0,0.5
"38468",13,15,9,10,0,0.866666666666667,4,3,5,4,3,2,5,4,0,0
"38469",10,6,4,3,0.75,0.6,3,1,2,2,0,0,2,2,0,1
"38470",15,10,9,5,0.272727272727273,0.666666666666667,2,3,4,1,1,2,4,1,0,0.25
"38471",16,16,9,9,0.636363636363636,1,3,3,5,5,2,2,5,5,1,0.428571428571429
"38472",11,11,5,4,0.8,1,3,3,2,2,3,2,1,1,0.666666666666667,1
"38473",5,5,2,2,0.333333333333333,1,1,1,1,2,0,0,1,1,0,0
"38474",5,7,3,4,0,0.714285714285714,1,1,2,2,0,1,2,2,0,0
"38475",10,14,5,6,0.375,0.714285714285714,2,4,4,5,1,2,3,4,0.5,0.4
"38476",15,9,8,5,0.444444444444444,0.6,1,1,7,4,0,0,6,4,0,0.428571428571429
"38477",6,8,3,4,0.75,0.75,1,2,2,1,1,2,1,1,0.5,1
"38478",8,6,3,3,0,0.75,1,1,4,2,0,0,3,2,0,0
"38479",7,14,4,6,0.428571428571429,0.5,1,3,4,3,1,2,3,3,0.5,0.5
"38480",10,3,5,1,0.2,0.3,3,1,3,1,2,0,3,1,0,0
"38481",9,17,7,11,0.125,0.529411764705882,3,4,3,6,2,4,3,5,0.2,0
"38482",19,15,8,7,0.5,0.789473684210526,6,3,4,4,4,2,3,3,0.5,0.5
"38483",7,8,2,3,0.666666666666667,0.875,1,1,1,2,0,0,1,2,0,0.5
"38484",8,8,3,3,0.5,1,1,1,3,3,0,0,3,3,0,0.5
